NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,QUAD,SIDE,COUNT,AREA,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NOTES
KEEN ONE,Byrnes,2015,8,13,SW Appledore,South Smith's Cove,SL,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,1,SL,0,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,1,SL,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,1,SL,24,I,36,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,1,SL,32,O,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,1,SL,40,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,1,SL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,2,SL,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,2,SL,16,O,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,2,SL,24,I,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,2,SL,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,2,SL,40,I,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,2,Baker North,2,SL,8,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,3,SL,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,3,SL,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,3,SL,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,3,SL,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,3,SL,40,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,3,SL,8,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,4,SL,0,O,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,4,SL,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,4,SL,24,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,4,SL,32,O,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,4,SL,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,4,Baker North,4,SL,8,I,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,1,SL,0,O,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,1,SL,16,O,15,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,1,SL,24,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,1,SL,32,O,14,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,1,SL,40,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,1,SL,8,I,11,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,2,SL,0,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,2,SL,16,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,2,SL,24,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,2,SL,32,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,2,SL,40,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,2,SL,8,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,3,SL,0,O,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,3,SL,16,O,14,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,3,SL,24,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,3,SL,32,O,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,3,SL,40,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,3,SL,8,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,4,SL,0,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,4,SL,16,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,4,SL,24,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,4,SL,32,O,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,4,SL,40,I,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,3,Baker South,4,SL,8,I,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Calf Island,3,SL,0,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Calf Island,3,SL,16,O,15,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Calf Island,3,SL,24,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Calf Island,3,SL,32,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Calf Island,3,SL,40,I,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Calf Island,3,SL,8,I,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Calf Island,2,SL,0,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Calf Island,2,SL,16,O,23,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Calf Island,2,SL,24,I,13,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Calf Island,2,SL,32,O,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Calf Island,2,SL,40,I,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Calf Island,2,SL,8,I,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Calf Island,1,SL,0,O,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Calf Island,1,SL,16,O,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Calf Island,1,SL,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Calf Island,1,SL,32,O,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Calf Island,1,SL,40,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Calf Island,1,SL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Calf Island,4,SL,0,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Calf Island,4,SL,16,O,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Calf Island,4,SL,24,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Calf Island,4,SL,32,O,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Calf Island,4,SL,40,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Calf Island,4,SL,8,I,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Little Brewster,1,SL,0,O,20,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Little Brewster,1,SL,16,O,11,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Little Brewster,1,SL,24,I,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Little Brewster,1,SL,32,O,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Little Brewster,1,SL,40,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,25,Little Brewster,1,SL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Little Brewster,2,SL,0,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Little Brewster,2,SL,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Little Brewster,2,SL,24,I,28,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Little Brewster,2,SL,32,O,15,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Little Brewster,2,SL,40,I,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,29,Little Brewster,2,SL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Little Brewster,3,SL,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Little Brewster,3,SL,16,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Little Brewster,3,SL,24,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Little Brewster,3,SL,32,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Little Brewster,3,SL,40,I,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,30,Little Brewster,3,SL,8,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Little Brewster,4,SL,0,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Little Brewster,4,SL,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Little Brewster,4,SL,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Little Brewster,4,SL,32,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Little Brewster,4,SL,40,I,26,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,9,1,Little Brewster,4,SL,8,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,24,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,40,I,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,0,O,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,24,I,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,32,O,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
